airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
UA,ORD,ERI,41.9786,-87.9048,US,42.0819,-80.1761,US,#426ae1,ORD_ERI
AA,ORD,CMH,41.9786,-87.9048,US,39.998,-82.8919,US,#00ffff,ORD_CMH
DL,LGA,MSY,40.7773,-73.8727,US,29.9934,-90.258,US,#ff0000,LGA_MSY
DL,JFK,BTV,40.6397,-73.7789,US,44.4718,-73.1532,US,#ff0000,JFK_BTV
AA,DFW,TLH,32.8968,-97.038,US,30.3965,-84.3503,US,#00ffff,DFW_TLH
DL,CVG,DFW,39.0488,-84.6678,US,32.8968,-97.038,US,#ff0000,CVG_DFW
AA,PHL,FLL,39.8719,-75.2411,US,26.0727,-80.1527,US,#00ffff,PHL_FLL
AA,CLT,GPT,35.214,-80.9431,US,30.4073,-89.0701,US,#00ffff,CLT_GPT
AA,DFW,SJC,32.8968,-97.038,US,37.3627,-121.9291,US,#00ffff,DFW_SJC
UA,ORD,CLT,41.9786,-87.9048,US,35.214,-80.9431,US,#426ae1,ORD_CLT
UA,SFO,MRY,37.6189,-122.3749,US,36.587,-121.8429,US,#426ae1,SFO_MRY
DL,MSP,BIS,44.882,-93.2218,US,46.774,-100.7467,US,#ff0000,MSP_BIS
AA,ORD,DTW,41.9786,-87.9048,US,42.2124,-83.3534,US,#00ffff,ORD_DTW
AA,LGA,IND,40.7773,-73.8727,US,39.7173,-86.2944,US,#00ffff,LGA_IND
DL,MSP,GRR,44.882,-93.2218,US,42.8808,-85.5228,US,#ff0000,MSP_GRR
DL,MSP,GFK,44.882,-93.2218,US,47.9493,-97.1761,US,#ff0000,MSP_GFK
UA,HNL,IAD,21.3187,-157.9224,US,38.9445,-77.4558,US,#426ae1,HNL_IAD
AA,PHL,CLE,39.8719,-75.2411,US,41.4117,-81.8498,US,#00ffff,PHL_CLE
AA,DEN,LAX,39.8617,-104.6732,US,33.9425,-118.4081,US,#00ffff,DEN_LAX
UA,IAD,SRQ,38.9445,-77.4558,US,27.3954,-82.5543,US,#426ae1,IAD_SRQ
UA,IAH,GRK,29.9844,-95.3414,US,31.0672,-97.8289,US,#426ae1,IAH_GRK
UA,EWR,ORF,40.6925,-74.1687,US,36.8946,-76.2012,US,#426ae1,EWR_ORF
AA,CLT,SAN,35.214,-80.9431,US,32.7336,-117.1897,US,#00ffff,CLT_SAN
UA,ORD,MCI,41.9786,-87.9048,US,39.2976,-94.7139,US,#426ae1,ORD_MCI
UA,ORD,FWA,41.9786,-87.9048,US,40.9785,-85.1951,US,#426ae1,ORD_FWA
AA,LGA,ROA,40.7773,-73.8727,US,37.3255,-79.9754,US,#00ffff,LGA_ROA
UA,EWR,PHX,40.6925,-74.1687,US,33.4342,-112.0115,US,#426ae1,EWR_PHX
DL,JFK,CLT,40.6397,-73.7789,US,35.214,-80.9431,US,#ff0000,JFK_CLT
UA,IAH,MKE,29.9844,-95.3414,US,42.9472,-87.8966,US,#426ae1,IAH_MKE
DL,RDU,TPA,35.8777,-78.7875,US,27.9755,-82.5332,US,#ff0000,RDU_TPA
AA,DFW,ABI,32.8968,-97.038,US,32.4113,-99.6819,US,#00ffff,DFW_ABI
DL,ATL,VLD,33.6367,-84.4281,US,30.7825,-83.2767,US,#ff0000,ATL_VLD
AA,DCA,TYS,38.8521,-77.0377,US,35.8109,-83.994,US,#00ffff,DCA_TYS
AA,DFW,AEX,32.8968,-97.038,US,31.3274,-92.5486,US,#00ffff,DFW_AEX
UA,EWR,SAT,40.6925,-74.1687,US,29.5337,-98.4698,US,#426ae1,EWR_SAT
UA,SFO,RNO,37.6189,-122.3749,US,39.4991,-119.7681,US,#426ae1,SFO_RNO
DL,ATL,CLE,33.6367,-84.4281,US,41.4117,-81.8498,US,#ff0000,ATL_CLE
DL,DTW,GRB,42.2124,-83.3534,US,44.4851,-88.1296,US,#ff0000,DTW_GRB
AA,ORD,PBI,41.9786,-87.9048,US,26.6832,-80.0956,US,#00ffff,ORD_PBI
AA,ORD,CVG,41.9786,-87.9048,US,39.0488,-84.6678,US,#00ffff,ORD_CVG
UA,ORD,CHS,41.9786,-87.9048,US,32.8986,-80.0405,US,#426ae1,ORD_CHS
DL,DTW,DFW,42.2124,-83.3534,US,32.8968,-97.038,US,#ff0000,DTW_DFW
AA,ORD,PDX,41.9786,-87.9048,US,45.5887,-122.5975,US,#00ffff,ORD_PDX
UA,SFO,SEA,37.6189,-122.3749,US,47.449,-122.3093,US,#426ae1,SFO_SEA
AA,CLT,DAY,35.214,-80.9431,US,39.9024,-84.2194,US,#00ffff,CLT_DAY
AA,PHX,GEG,33.4342,-112.0115,US,47.6198,-117.5337,US,#00ffff,PHX_GEG
AA,DFW,MOB,32.8968,-97.038,US,30.6912,-88.2428,US,#00ffff,DFW_MOB
AA,CLT,TRI,35.214,-80.9431,US,36.4751,-82.4073,US,#00ffff,CLT_TRI
UA,SFO,ABQ,37.6189,-122.3749,US,35.0402,-106.6092,US,#426ae1,SFO_ABQ
UA,DEN,SDF,39.8617,-104.6732,US,38.1744,-85.736,US,#426ae1,DEN_SDF
DL,DTW,PLN,42.2124,-83.3534,US,45.5709,-84.7967,US,#ff0000,DTW_PLN
AA,CLT,FWA,35.214,-80.9431,US,40.9785,-85.1951,US,#00ffff,CLT_FWA
AA,DFW,BPT,32.8968,-97.038,US,29.9508,-94.0207,US,#00ffff,DFW_BPT
DL,LAX,LIH,33.9425,-118.4081,US,21.976,-159.339,US,#ff0000,LAX_LIH
UA,ORD,TVC,41.9786,-87.9048,US,44.74,-85.5817,US,#426ae1,ORD_TVC
DL,ATL,DAY,33.6367,-84.4281,US,39.9024,-84.2194,US,#ff0000,ATL_DAY
UA,ORD,SJC,41.9786,-87.9048,US,37.3627,-121.9291,US,#426ae1,ORD_SJC
UA,IAH,ORF,29.9844,-95.3414,US,36.8946,-76.2012,US,#426ae1,IAH_ORF
UA,IAH,LAX,29.9844,-95.3414,US,33.9425,-118.4081,US,#426ae1,IAH_LAX
DL,ATL,SNA,33.6367,-84.4281,US,33.6756,-117.8682,US,#ff0000,ATL_SNA
AA,CLT,DFW,35.214,-80.9431,US,32.8968,-97.038,US,#00ffff,CLT_DFW
DL,MSP,FSD,44.882,-93.2218,US,43.582,-96.7419,US,#ff0000,MSP_FSD
UA,DEN,MLI,39.8617,-104.6732,US,41.4485,-90.5075,US,#426ae1,DEN_MLI
DL,DTW,MDT,42.2124,-83.3534,US,40.1935,-76.7633,US,#ff0000,DTW_MDT
DL,SLC,SAN,40.7884,-111.9778,US,32.7336,-117.1897,US,#ff0000,SLC_SAN
DL,RDU,SLC,35.8777,-78.7875,US,40.7884,-111.9778,US,#ff0000,RDU_SLC
AA,ORD,MSP,41.9786,-87.9048,US,44.882,-93.2218,US,#00ffff,ORD_MSP
UA,SFO,DCA,37.6189,-122.3749,US,38.8521,-77.0377,US,#426ae1,SFO_DCA
AA,CLT,MCO,35.214,-80.9431,US,28.4294,-81.309,US,#00ffff,CLT_MCO
AA,CLT,OMA,35.214,-80.9431,US,41.3032,-95.8941,US,#00ffff,CLT_OMA
UA,DEN,PDX,39.8617,-104.6732,US,45.5887,-122.5975,US,#426ae1,DEN_PDX
AA,CLT,PHF,35.214,-80.9431,US,37.1319,-76.493,US,#00ffff,CLT_PHF
AA,ORD,RDU,41.9786,-87.9048,US,35.8777,-78.7875,US,#00ffff,ORD_RDU
DL,LGA,PIT,40.7773,-73.8727,US,40.4915,-80.2329,US,#ff0000,LGA_PIT
AA,LAX,TUS,33.9425,-118.4081,US,32.1161,-110.941,US,#00ffff,LAX_TUS
DL,MSP,TUL,44.882,-93.2218,US,36.1984,-95.8881,US,#ff0000,MSP_TUL
UA,IAH,MCI,29.9844,-95.3414,US,39.2976,-94.7139,US,#426ae1,IAH_MCI
DL,SLC,SGU,40.7884,-111.9778,US,37.0906,-113.5931,US,#ff0000,SLC_SGU
AA,PHX,RAP,33.4342,-112.0115,US,44.0453,-103.0575,US,#00ffff,PHX_RAP
UA,DEN,VEL,39.8617,-104.6732,US,40.4409,-109.5099,US,#426ae1,DEN_VEL
UA,EWR,ATL,40.6925,-74.1687,US,33.6367,-84.4281,US,#426ae1,EWR_ATL
DL,ATL,SHV,33.6367,-84.4281,US,32.4466,-93.8256,US,#ff0000,ATL_SHV
UA,IAD,CVG,38.9445,-77.4558,US,39.0488,-84.6678,US,#426ae1,IAD_CVG
UA,DEN,MCI,39.8617,-104.6732,US,39.2976,-94.7139,US,#426ae1,DEN_MCI
UA,SFO,MSN,37.6189,-122.3749,US,43.1399,-89.3375,US,#426ae1,SFO_MSN
AA,CLT,SFO,35.214,-80.9431,US,37.6189,-122.3749,US,#00ffff,CLT_SFO
UA,SFO,BNA,37.6189,-122.3749,US,36.1245,-86.6782,US,#426ae1,SFO_BNA
UA,EWR,SFO,40.6925,-74.1687,US,37.6189,-122.3749,US,#426ae1,EWR_SFO
DL,MCO,IND,28.4294,-81.309,US,39.7173,-86.2944,US,#ff0000,MCO_IND
AA,MIA,EWR,25.7933,-80.2906,US,40.6925,-74.1687,US,#00ffff,MIA_EWR
UA,DEN,SUN,39.8617,-104.6732,US,43.5044,-114.2962,US,#426ae1,DEN_SUN
AA,PHX,BOI,33.4342,-112.0115,US,43.5644,-116.2228,US,#00ffff,PHX_BOI
UA,IAH,LFT,29.9844,-95.3414,US,30.2052,-91.9876,US,#426ae1,IAH_LFT
UA,DEN,BOS,39.8617,-104.6732,US,42.3643,-71.0052,US,#426ae1,DEN_BOS
AA,CLT,ECP,35.214,-80.9431,US,30.3582,-85.7956,US,#00ffff,CLT_ECP
AA,ORD,HSV,41.9786,-87.9048,US,34.6372,-86.7751,US,#00ffff,ORD_HSV
DL,DTW,LAN,42.2124,-83.3534,US,42.7783,-84.5867,US,#ff0000,DTW_LAN
UA,SFO,DTW,37.6189,-122.3749,US,42.2124,-83.3534,US,#426ae1,SFO_DTW
AA,DFW,RNO,32.8968,-97.038,US,39.4991,-119.7681,US,#00ffff,DFW_RNO
DL,DTW,MDW,42.2124,-83.3534,US,41.786,-87.7524,US,#ff0000,DTW_MDW
UA,DEN,FSD,39.8617,-104.6732,US,43.582,-96.7419,US,#426ae1,DEN_FSD
UA,EWR,MCO,40.6925,-74.1687,US,28.4294,-81.309,US,#426ae1,EWR_MCO
AA,DFW,ROW,32.8968,-97.038,US,33.3016,-104.5306,US,#00ffff,DFW_ROW
DL,LAX,PHX,33.9425,-118.4081,US,33.4342,-112.0115,US,#ff0000,LAX_PHX
AA,MIA,SFO,25.7933,-80.2906,US,37.6189,-122.3749,US,#00ffff,MIA_SFO
UA,DEN,TYS,39.8617,-104.6732,US,35.8109,-83.994,US,#426ae1,DEN_TYS
UA,IAD,LAX,38.9445,-77.4558,US,33.9425,-118.4081,US,#426ae1,IAD_LAX
AA,PHX,SFO,33.4342,-112.0115,US,37.6189,-122.3749,US,#00ffff,PHX_SFO
DL,LGA,ORF,40.7773,-73.8727,US,36.8946,-76.2012,US,#ff0000,LGA_ORF
UA,SFO,SBP,37.6189,-122.3749,US,35.2368,-120.6418,US,#426ae1,SFO_SBP
UA,IAD,IND,38.9445,-77.4558,US,39.7173,-86.2944,US,#426ae1,IAD_IND
AA,ORD,FWA,41.9786,-87.9048,US,40.9785,-85.1951,US,#00ffff,ORD_FWA
AA,DCA,ATL,38.8521,-77.0377,US,33.6367,-84.4281,US,#00ffff,DCA_ATL
DL,SEA,ANC,47.449,-122.3093,US,61.1744,-149.9964,US,#ff0000,SEA_ANC
UA,DEN,COD,39.8617,-104.6732,US,44.5202,-109.0238,US,#426ae1,DEN_COD
UA,ORD,SRQ,41.9786,-87.9048,US,27.3954,-82.5543,US,#426ae1,ORD_SRQ
UA,CLE,SFO,41.4117,-81.8498,US,37.6189,-122.3749,US,#426ae1,CLE_SFO
UA,SFO,RDU,37.6189,-122.3749,US,35.8777,-78.7875,US,#426ae1,SFO_RDU
UA,CLE,MCO,41.4117,-81.8498,US,28.4294,-81.309,US,#426ae1,CLE_MCO
AA,DFW,EGE,32.8968,-97.038,US,39.6425,-106.9176,US,#00ffff,DFW_EGE
AA,DCA,OKC,38.8521,-77.0377,US,35.3931,-97.6007,US,#00ffff,DCA_OKC
UA,DEN,DFW,39.8617,-104.6732,US,32.8968,-97.038,US,#426ae1,DEN_DFW
AA,LAX,ELP,33.9425,-118.4081,US,31.8067,-106.3778,US,#00ffff,LAX_ELP
DL,ATL,MCO,33.6367,-84.4281,US,28.4294,-81.309,US,#ff0000,ATL_MCO
AA,ORD,PIT,41.9786,-87.9048,US,40.4915,-80.2329,US,#00ffff,ORD_PIT
AA,CLT,SAV,35.214,-80.9431,US,32.1277,-81.2021,US,#00ffff,CLT_SAV
DL,ATL,BUF,33.6367,-84.4281,US,42.9405,-78.7322,US,#ff0000,ATL_BUF
DL,MSP,GTF,44.882,-93.2218,US,47.482,-111.3707,US,#ff0000,MSP_GTF
UA,ORD,ATW,41.9786,-87.9048,US,44.2581,-88.5191,US,#426ae1,ORD_ATW
UA,ORD,GRB,41.9786,-87.9048,US,44.4851,-88.1296,US,#426ae1,ORD_GRB
UA,ORD,DCA,41.9786,-87.9048,US,38.8521,-77.0377,US,#426ae1,ORD_DCA
AA,PHX,BFL,33.4342,-112.0115,US,35.4333,-119.0567,US,#00ffff,PHX_BFL
UA,IAH,SAT,29.9844,-95.3414,US,29.5337,-98.4698,US,#426ae1,IAH_SAT
AA,PHX,EWR,33.4342,-112.0115,US,40.6925,-74.1687,US,#00ffff,PHX_EWR
DL,SLC,BNA,40.7884,-111.9778,US,36.1245,-86.6782,US,#ff0000,SLC_BNA
AA,ORD,BMI,41.9786,-87.9048,US,40.4767,-88.9167,US,#00ffff,ORD_BMI
UA,ORD,ATL,41.9786,-87.9048,US,33.6367,-84.4281,US,#426ae1,ORD_ATL
DL,BOS,PIT,42.3643,-71.0052,US,40.4915,-80.2329,US,#ff0000,BOS_PIT
UA,ORD,AZO,41.9786,-87.9048,US,42.2349,-85.5521,US,#426ae1,ORD_AZO
AA,ORD,TUL,41.9786,-87.9048,US,36.1984,-95.8881,US,#00ffff,ORD_TUL
AA,MIA,GSP,25.7933,-80.2906,US,34.8956,-82.2188,US,#00ffff,MIA_GSP
AA,DCA,GSP,38.8521,-77.0377,US,34.8956,-82.2188,US,#00ffff,DCA_GSP
UA,DEN,SBP,39.8617,-104.6732,US,35.2368,-120.6418,US,#426ae1,DEN_SBP
AA,CLT,TOL,35.214,-80.9431,US,41.5868,-83.8078,US,#00ffff,CLT_TOL
UA,HNL,EWR,21.3187,-157.9224,US,40.6925,-74.1687,US,#426ae1,HNL_EWR
AA,ORD,TOL,41.9786,-87.9048,US,41.5868,-83.8078,US,#00ffff,ORD_TOL
DL,ATL,MDW,33.6367,-84.4281,US,41.786,-87.7524,US,#ff0000,ATL_MDW
UA,IAD,BNA,38.9445,-77.4558,US,36.1245,-86.6782,US,#426ae1,IAD_BNA
UA,IAD,ITH,38.9445,-77.4558,US,42.4911,-76.4586,US,#426ae1,IAD_ITH
UA,IAH,JAN,29.9844,-95.3414,US,32.3111,-90.0759,US,#426ae1,IAH_JAN
UA,IAD,ROA,38.9445,-77.4558,US,37.3255,-79.9754,US,#426ae1,IAD_ROA
DL,DTW,AVP,42.2124,-83.3534,US,41.3384,-75.7234,US,#ff0000,DTW_AVP
AA,ORD,AVP,41.9786,-87.9048,US,41.3384,-75.7234,US,#00ffff,ORD_AVP
DL,DCA,RDU,38.8521,-77.0377,US,35.8777,-78.7875,US,#ff0000,DCA_RDU
DL,SLC,DEN,40.7884,-111.9778,US,39.8617,-104.6732,US,#ff0000,SLC_DEN
UA,EWR,IAH,40.6925,-74.1687,US,29.9844,-95.3414,US,#426ae1,EWR_IAH
AA,CLT,AGS,35.214,-80.9431,US,33.3367,-81.9645,US,#00ffff,CLT_AGS
AA,LGA,DTW,40.7773,-73.8727,US,42.2124,-83.3534,US,#00ffff,LGA_DTW
DL,SLC,GEG,40.7884,-111.9778,US,47.6198,-117.5337,US,#ff0000,SLC_GEG
UA,IAD,TPA,38.9445,-77.4558,US,27.9755,-82.5332,US,#426ae1,IAD_TPA
AA,LGA,MCO,40.7773,-73.8727,US,28.4294,-81.309,US,#00ffff,LGA_MCO
UA,IAD,SAN,38.9445,-77.4558,US,32.7336,-117.1897,US,#426ae1,IAD_SAN
UA,DEN,CID,39.8617,-104.6732,US,41.8847,-91.7108,US,#426ae1,DEN_CID
AA,PHL,BNA,39.8719,-75.2411,US,36.1245,-86.6782,US,#00ffff,PHL_BNA
AA,PHL,BTV,39.8719,-75.2411,US,44.4718,-73.1532,US,#00ffff,PHL_BTV
DL,ATL,IAH,33.6367,-84.4281,US,29.9844,-95.3414,US,#ff0000,ATL_IAH
AA,ORD,JAX,41.9786,-87.9048,US,30.4941,-81.6879,US,#00ffff,ORD_JAX
AA,LGA,ILM,40.7773,-73.8727,US,34.2706,-77.9025,US,#00ffff,LGA_ILM
DL,MCO,SLC,28.4294,-81.309,US,40.7884,-111.9778,US,#ff0000,MCO_SLC
UA,IAH,ATL,29.9844,-95.3414,US,33.6367,-84.4281,US,#426ae1,IAH_ATL
DL,JFK,SAN,40.6397,-73.7789,US,32.7336,-117.1897,US,#ff0000,JFK_SAN
DL,CVG,SLC,39.0488,-84.6678,US,40.7884,-111.9778,US,#ff0000,CVG_SLC
DL,ATL,CHS,33.6367,-84.4281,US,32.8986,-80.0405,US,#ff0000,ATL_CHS
DL,SLC,CLT,40.7884,-111.9778,US,35.214,-80.9431,US,#ff0000,SLC_CLT
AA,DFW,SAV,32.8968,-97.038,US,32.1277,-81.2021,US,#00ffff,DFW_SAV
DL,JFK,TPA,40.6397,-73.7789,US,27.9755,-82.5332,US,#ff0000,JFK_TPA
UA,IAD,LEX,38.9445,-77.4558,US,38.0365,-84.6059,US,#426ae1,IAD_LEX
AA,DFW,MDT,32.8968,-97.038,US,40.1935,-76.7633,US,#00ffff,DFW_MDT
AA,CLT,TUL,35.214,-80.9431,US,36.1984,-95.8881,US,#00ffff,CLT_TUL
DL,LGA,SYR,40.7773,-73.8727,US,43.1112,-76.1063,US,#ff0000,LGA_SYR
UA,EWR,DTW,40.6925,-74.1687,US,42.2124,-83.3534,US,#426ae1,EWR_DTW
AA,CLT,BWI,35.214,-80.9431,US,39.1754,-76.6683,US,#00ffff,CLT_BWI
AA,PHL,PWM,39.8719,-75.2411,US,43.6462,-70.3093,US,#00ffff,PHL_PWM
AA,DFW,GRR,32.8968,-97.038,US,42.8808,-85.5228,US,#00ffff,DFW_GRR
AA,DCA,PHX,38.8521,-77.0377,US,33.4342,-112.0115,US,#00ffff,DCA_PHX
UA,IAD,RSW,38.9445,-77.4558,US,26.5362,-81.7552,US,#426ae1,IAD_RSW
DL,LGA,MCO,40.7773,-73.8727,US,28.4294,-81.309,US,#ff0000,LGA_MCO
UA,IAD,TYS,38.9445,-77.4558,US,35.8109,-83.994,US,#426ae1,IAD_TYS
AA,DCA,LGA,38.8521,-77.0377,US,40.7773,-73.8727,US,#00ffff,DCA_LGA
UA,DEN,MAF,39.8617,-104.6732,US,31.9425,-102.202,US,#426ae1,DEN_MAF
UA,IAD,DFW,38.9445,-77.4558,US,32.8968,-97.038,US,#426ae1,IAD_DFW
UA,IAH,AMA,29.9844,-95.3414,US,35.2194,-101.7059,US,#426ae1,IAH_AMA
AA,DFW,COU,32.8968,-97.038,US,38.8183,-92.22,US,#00ffff,DFW_COU
DL,DCA,MSN,38.8521,-77.0377,US,43.1399,-89.3375,US,#ff0000,DCA_MSN
UA,SFO,MMH,37.6189,-122.3749,US,37.624,-118.8378,US,#426ae1,SFO_MMH
UA,IAD,ORF,38.9445,-77.4558,US,36.8946,-76.2012,US,#426ae1,IAD_ORF
AA,ORD,AUS,41.9786,-87.9048,US,30.195,-97.67,US,#00ffff,ORD_AUS
DL,LAX,ABQ,33.9425,-118.4081,US,35.0402,-106.6092,US,#ff0000,LAX_ABQ
AA,CLT,XNA,35.214,-80.9431,US,36.2819,-94.3068,US,#00ffff,CLT_XNA
DL,SEA,GEG,47.449,-122.3093,US,47.6198,-117.5337,US,#ff0000,SEA_GEG
UA,DEN,OGG,39.8617,-104.6732,US,20.8987,-156.4305,US,#426ae1,DEN_OGG
AA,CLT,MEM,35.214,-80.9431,US,35.0435,-89.9767,US,#00ffff,CLT_MEM
UA,IAH,LAS,29.9844,-95.3414,US,36.0804,-115.1523,US,#426ae1,IAH_LAS
UA,IAD,ALB,38.9445,-77.4558,US,42.7483,-73.8017,US,#426ae1,IAD_ALB
DL,DTW,BNA,42.2124,-83.3534,US,36.1245,-86.6782,US,#ff0000,DTW_BNA
UA,ORD,RIC,41.9786,-87.9048,US,37.5052,-77.3197,US,#426ae1,ORD_RIC
AA,DFW,JAN,32.8968,-97.038,US,32.3111,-90.0759,US,#00ffff,DFW_JAN
DL,LAX,SAN,33.9425,-118.4081,US,32.7336,-117.1897,US,#ff0000,LAX_SAN
UA,DEN,CMH,39.8617,-104.6732,US,39.998,-82.8919,US,#426ae1,DEN_CMH
DL,LAX,MEM,33.9425,-118.4081,US,35.0435,-89.9767,US,#ff0000,LAX_MEM
AA,DFW,BRO,32.8968,-97.038,US,25.9068,-97.4259,US,#00ffff,DFW_BRO
DL,LAX,KOA,33.9425,-118.4081,US,19.7389,-156.0457,US,#ff0000,LAX_KOA
AA,CLT,DCA,35.214,-80.9431,US,38.8521,-77.0377,US,#00ffff,CLT_DCA
AA,PHL,IPT,39.8719,-75.2411,US,41.2418,-76.9211,US,#00ffff,PHL_IPT
DL,ATL,SJC,33.6367,-84.4281,US,37.3627,-121.9291,US,#ff0000,ATL_SJC
UA,SFO,ATL,37.6189,-122.3749,US,33.6367,-84.4281,US,#426ae1,SFO_ATL
UA,EWR,ALB,40.6925,-74.1687,US,42.7483,-73.8017,US,#426ae1,EWR_ALB
UA,IAH,MEM,29.9844,-95.3414,US,35.0435,-89.9767,US,#426ae1,IAH_MEM
AA,DCA,LAX,38.8521,-77.0377,US,33.9425,-118.4081,US,#00ffff,DCA_LAX
AA,DFW,SBA,32.8968,-97.038,US,34.425,-119.84,US,#00ffff,DFW_SBA
AA,PHL,PVD,39.8719,-75.2411,US,41.724,-71.4282,US,#00ffff,PHL_PVD
DL,DTW,IND,42.2124,-83.3534,US,39.7173,-86.2944,US,#ff0000,DTW_IND
DL,ATL,ABY,33.6367,-84.4281,US,31.5369,-84.1945,US,#ff0000,ATL_ABY
DL,DTW,DAY,42.2124,-83.3534,US,39.9024,-84.2194,US,#ff0000,DTW_DAY
DL,DTW,IMT,42.2124,-83.3534,US,45.8184,-88.1145,US,#ff0000,DTW_IMT
AA,CLT,JAN,35.214,-80.9431,US,32.3111,-90.0759,US,#00ffff,CLT_JAN
UA,ORD,FSD,41.9786,-87.9048,US,43.582,-96.7419,US,#426ae1,ORD_FSD
DL,DTW,CIU,42.2124,-83.3534,US,46.2508,-84.4724,US,#ff0000,DTW_CIU
AA,CLT,TYS,35.214,-80.9431,US,35.8109,-83.994,US,#00ffff,CLT_TYS
AA,MIA,BNA,25.7933,-80.2906,US,36.1245,-86.6782,US,#00ffff,MIA_BNA
AA,CLT,HTS,35.214,-80.9431,US,38.3667,-82.558,US,#00ffff,CLT_HTS
UA,ORD,CHA,41.9786,-87.9048,US,35.0353,-85.2038,US,#426ae1,ORD_CHA
DL,ATL,GRR,33.6367,-84.4281,US,42.8808,-85.5228,US,#ff0000,ATL_GRR
AA,DCA,SAV,38.8521,-77.0377,US,32.1277,-81.2021,US,#00ffff,DCA_SAV
DL,MSP,MEM,44.882,-93.2218,US,35.0435,-89.9767,US,#ff0000,MSP_MEM
AA,MIA,SAT,25.7933,-80.2906,US,29.5337,-98.4698,US,#00ffff,MIA_SAT
UA,IAH,GPT,29.9844,-95.3414,US,30.4073,-89.0701,US,#426ae1,IAH_GPT
AA,PHL,LAS,39.8719,-75.2411,US,36.0804,-115.1523,US,#00ffff,PHL_LAS
UA,IAH,OMA,29.9844,-95.3414,US,41.3032,-95.8941,US,#426ae1,IAH_OMA
DL,MSP,CWA,44.882,-93.2218,US,44.7776,-89.6668,US,#ff0000,MSP_CWA
DL,JFK,ORF,40.6397,-73.7789,US,36.8946,-76.2012,US,#ff0000,JFK_ORF
UA,ORD,IND,41.9786,-87.9048,US,39.7173,-86.2944,US,#426ae1,ORD_IND
AA,ORD,OMA,41.9786,-87.9048,US,41.3032,-95.8941,US,#00ffff,ORD_OMA
DL,ATL,GSO,33.6367,-84.4281,US,36.0977,-79.9373,US,#ff0000,ATL_GSO
UA,SFO,OGG,37.6189,-122.3749,US,20.8987,-156.4305,US,#426ae1,SFO_OGG
UA,IAH,RNO,29.9844,-95.3414,US,39.4991,-119.7681,US,#426ae1,IAH_RNO
AA,DCA,TLH,38.8521,-77.0377,US,30.3965,-84.3503,US,#00ffff,DCA_TLH
AA,CLT,RSW,35.214,-80.9431,US,26.5362,-81.7552,US,#00ffff,CLT_RSW
AA,DFW,HNL,32.8968,-97.038,US,21.3187,-157.9224,US,#00ffff,DFW_HNL
DL,LGA,GSO,40.7773,-73.8727,US,36.0977,-79.9373,US,#ff0000,LGA_GSO
UA,SFO,AUS,37.6189,-122.3749,US,30.195,-97.67,US,#426ae1,SFO_AUS
DL,MSP,ORD,44.882,-93.2218,US,41.9786,-87.9048,US,#ff0000,MSP_ORD
AA,ORD,DLH,41.9786,-87.9048,US,46.8421,-92.1936,US,#00ffff,ORD_DLH
UA,IAH,AEX,29.9844,-95.3414,US,31.3274,-92.5486,US,#426ae1,IAH_AEX
UA,DEN,PSC,39.8617,-104.6732,US,46.2646,-119.119,US,#426ae1,DEN_PSC
UA,SFO,MCO,37.6189,-122.3749,US,28.4294,-81.309,US,#426ae1,SFO_MCO
AA,PHL,SFO,39.8719,-75.2411,US,37.6189,-122.3749,US,#00ffff,PHL_SFO
DL,SEA,IAD,47.449,-122.3093,US,38.9445,-77.4558,US,#ff0000,SEA_IAD
UA,ORD,ILM,41.9786,-87.9048,US,34.2706,-77.9025,US,#426ae1,ORD_ILM
AA,MIA,CMH,25.7933,-80.2906,US,39.998,-82.8919,US,#00ffff,MIA_CMH
DL,DTW,ORF,42.2124,-83.3534,US,36.8946,-76.2012,US,#ff0000,DTW_ORF
UA,DEN,MSN,39.8617,-104.6732,US,43.1399,-89.3375,US,#426ae1,DEN_MSN
UA,DEN,DAY,39.8617,-104.6732,US,39.9024,-84.2194,US,#426ae1,DEN_DAY
UA,IAH,TUL,29.9844,-95.3414,US,36.1984,-95.8881,US,#426ae1,IAH_TUL
AA,DCA,MSY,38.8521,-77.0377,US,29.9934,-90.258,US,#00ffff,DCA_MSY
DL,ATL,BOS,33.6367,-84.4281,US,42.3643,-71.0052,US,#ff0000,ATL_BOS
AA,MIA,PHL,25.7933,-80.2906,US,39.8719,-75.2411,US,#00ffff,MIA_PHL
DL,SEA,AUS,47.449,-122.3093,US,30.195,-97.67,US,#ff0000,SEA_AUS
AA,DFW,TRI,32.8968,-97.038,US,36.4751,-82.4073,US,#00ffff,DFW_TRI
DL,DTW,RIC,42.2124,-83.3534,US,37.5052,-77.3197,US,#ff0000,DTW_RIC
DL,SLC,CPR,40.7884,-111.9778,US,42.9079,-106.4643,US,#ff0000,SLC_CPR
AA,DFW,BNA,32.8968,-97.038,US,36.1245,-86.6782,US,#00ffff,DFW_BNA
DL,MSP,BOI,44.882,-93.2218,US,43.5644,-116.2228,US,#ff0000,MSP_BOI
AA,CLT,LGA,35.214,-80.9431,US,40.7773,-73.8727,US,#00ffff,CLT_LGA
AA,DFW,OMA,32.8968,-97.038,US,41.3032,-95.8941,US,#00ffff,DFW_OMA
UA,IAH,RSW,29.9844,-95.3414,US,26.5362,-81.7552,US,#426ae1,IAH_RSW
